,Sentence,Text,Section,Book
10," The loved ones of God, ‘Abdu’l-Bahá wrote, must “not be grieved or distressed at these countless afflictions, for in bearing such trials, they share in the sufferings of the Abhá Beauty”","Whether writing to the friends at that time of bereavement, or in later years when they found themselves suffering persecution and hardship, ‘Abdu’l-Bahá called them to reflect on the life of the Blessed Beauty, Whose “one and only purpose in accepting such trials and tribulations for His blessed Self was to instruct the lovers in the ways of love and to teach the longing souls the art of servitude”. The loved ones of God, ‘Abdu’l-Bahá wrote, must “not be grieved or distressed at these countless afflictions, for in bearing such trials, they share in the sufferings of the Abhá Beauty”.",T0P4,Light of the World - Selected Tablets of Abdul-baha
11,"The Tablets in this volume provide a selection, in English translation, chosen from among many written by ‘Abdu’l-Bahá that recount aspects of the life of Bahá’u’lláh and the tribulations He endured, events in His homeland, the purpose and greatness of His Cause, the unparalleled nature and significance of His Covenant—as well as the attempts of its enemies to subvert and destroy it—and some of the Biblical and Quranic allusions and prophecies about the Blessed Beauty","The Tablets in this volume provide a selection, in English translation, chosen from among many written by ‘Abdu’l-Bahá that recount aspects of the life of Bahá’u’lláh and the tribulations He endured, events in His homeland, the purpose and greatness of His Cause, the unparalleled nature and significance of His Covenant—as well as the attempts of its enemies to subvert and destroy it—and some of the Biblical and Quranic allusions and prophecies about the Blessed Beauty. Reflected in many of the Tablets are parallels between Bahá’u’lláh’s sufferings at the hands of His adversaries and the afflictions ‘Abdu’l-Bahá was similarly made to endure.",T0P5,Light of the World - Selected Tablets of Abdul-baha
12, Reflected in many of the Tablets are parallels between Bahá’u’lláh’s sufferings at the hands of His adversaries and the afflictions ‘Abdu’l-Bahá was similarly made to endure,"The Tablets in this volume provide a selection, in English translation, chosen from among many written by ‘Abdu’l-Bahá that recount aspects of the life of Bahá’u’lláh and the tribulations He endured, events in His homeland, the purpose and greatness of His Cause, the unparalleled nature and significance of His Covenant—as well as the attempts of its enemies to subvert and destroy it—and some of the Biblical and Quranic allusions and prophecies about the Blessed Beauty. Reflected in many of the Tablets are parallels between Bahá’u’lláh’s sufferings at the hands of His adversaries and the afflictions ‘Abdu’l-Bahá was similarly made to endure.",T0P5,Light of the World - Selected Tablets of Abdul-baha
13,"These Tablets are thus doubly precious: Who better to tell us about Bahá’u’lláh, and to impart to us His “lessons of the spirit in the school of insight”, than His most cherished Son, Who shared, as His closest associate, His life of exile, imprisonment, and persecution, and Who, titled by His Father the “Mystery of God”, stood in a unique relationship to the Author of the Revelation as “the image of His perfections”, “the Interpreter of His mind”, “the Focal Point of His unerring guidance”, “the stainless mirror reflecting His light”?3","These Tablets are thus doubly precious: Who better to tell us about Bahá’u’lláh, and to impart to us His “lessons of the spirit in the school of insight”, than His most cherished Son, Who shared, as His closest associate, His life of exile, imprisonment, and persecution, and Who, titled by His Father the “Mystery of God”, stood in a unique relationship to the Author of the Revelation as “the image of His perfections”, “the Interpreter of His mind”, “the Focal Point of His unerring guidance”, “the stainless mirror reflecting His light”?3",T0P6,Light of the World - Selected Tablets of Abdul-baha
14,"The lapse of a century since the passing of ‘Abdu’l-Bahá only testifies to His words of assurance that the Sun of Bahá’u’lláh’s Revelation “shall never set, nor shall that Day-Star of the Realm of Glory ever wane","The lapse of a century since the passing of ‘Abdu’l-Bahá only testifies to His words of assurance that the Sun of Bahá’u’lláh’s Revelation “shall never set, nor shall that Day-Star of the Realm of Glory ever wane.… It remaineth ever shining in its meridian splendour, ever glowing and luminous, at the sublime apex of bounty.”
",T0P7,Light of the World - Selected Tablets of Abdul-baha
15,"… It remaineth ever shining in its meridian splendour, ever glowing and luminous, at the sublime apex of bounty","The lapse of a century since the passing of ‘Abdu’l-Bahá only testifies to His words of assurance that the Sun of Bahá’u’lláh’s Revelation “shall never set, nor shall that Day-Star of the Realm of Glory ever wane.… It remaineth ever shining in its meridian splendour, ever glowing and luminous, at the sublime apex of bounty.”
",T0P7,Light of the World - Selected Tablets of Abdul-baha
16,"”
","The lapse of a century since the passing of ‘Abdu’l-Bahá only testifies to His words of assurance that the Sun of Bahá’u’lláh’s Revelation “shall never set, nor shall that Day-Star of the Realm of Glory ever wane.… It remaineth ever shining in its meridian splendour, ever glowing and luminous, at the sublime apex of bounty.”
",T0P7,Light of the World - Selected Tablets of Abdul-baha
17, He is the All-Glorious," He is the All-Glorious. O friends! How blessed, how favoured, how fortunate are ye to have been born in such a cycle and dispensation and to live in such an age and century, to have come upon such a wellspring and bowed down before such a threshold, to have taken shelter beneath the shade of such a tree and partaken of such a fruit. The cycle is the Cycle of the Ancient Beauty, and the century that of the Greatest Name. The wellspring is the stream of the Law of God, and the threshold that of the Abhá Beauty. The tree is the Tree of Life, and the fruit that of the Divine Lote-Tree. Blessed are they that attain thereunto! Fortunate are they that enter therein! Gladdened are they that draw nigh unto it! And happy are they that abide under its shade! All praise be to God, the Lord of the worlds. Convey my warmest Abhá greetings to all the friends….
",T1P1,Light of the World - Selected Tablets of Abdul-baha
18," O friends! How blessed, how favoured, how fortunate are ye to have been born in such a cycle and dispensation and to live in such an age and century, to have come upon such a wellspring and bowed down before such a threshold, to have taken shelter beneath the shade of such a tree and partaken of such a fruit"," He is the All-Glorious. O friends! How blessed, how favoured, how fortunate are ye to have been born in such a cycle and dispensation and to live in such an age and century, to have come upon such a wellspring and bowed down before such a threshold, to have taken shelter beneath the shade of such a tree and partaken of such a fruit. The cycle is the Cycle of the Ancient Beauty, and the century that of the Greatest Name. The wellspring is the stream of the Law of God, and the threshold that of the Abhá Beauty. The tree is the Tree of Life, and the fruit that of the Divine Lote-Tree. Blessed are they that attain thereunto! Fortunate are they that enter therein! Gladdened are they that draw nigh unto it! And happy are they that abide under its shade! All praise be to God, the Lord of the worlds. Convey my warmest Abhá greetings to all the friends….
",T1P1,Light of the World - Selected Tablets of Abdul-baha
19," The cycle is the Cycle of the Ancient Beauty, and the century that of the Greatest Name"," He is the All-Glorious. O friends! How blessed, how favoured, how fortunate are ye to have been born in such a cycle and dispensation and to live in such an age and century, to have come upon such a wellspring and bowed down before such a threshold, to have taken shelter beneath the shade of such a tree and partaken of such a fruit. The cycle is the Cycle of the Ancient Beauty, and the century that of the Greatest Name. The wellspring is the stream of the Law of God, and the threshold that of the Abhá Beauty. The tree is the Tree of Life, and the fruit that of the Divine Lote-Tree. Blessed are they that attain thereunto! Fortunate are they that enter therein! Gladdened are they that draw nigh unto it! And happy are they that abide under its shade! All praise be to God, the Lord of the worlds. Convey my warmest Abhá greetings to all the friends….
",T1P1,Light of the World - Selected Tablets of Abdul-baha
20," The wellspring is the stream of the Law of God, and the threshold that of the Abhá Beauty"," He is the All-Glorious. O friends! How blessed, how favoured, how fortunate are ye to have been born in such a cycle and dispensation and to live in such an age and century, to have come upon such a wellspring and bowed down before such a threshold, to have taken shelter beneath the shade of such a tree and partaken of such a fruit. The cycle is the Cycle of the Ancient Beauty, and the century that of the Greatest Name. The wellspring is the stream of the Law of God, and the threshold that of the Abhá Beauty. The tree is the Tree of Life, and the fruit that of the Divine Lote-Tree. Blessed are they that attain thereunto! Fortunate are they that enter therein! Gladdened are they that draw nigh unto it! And happy are they that abide under its shade! All praise be to God, the Lord of the worlds. Convey my warmest Abhá greetings to all the friends….
",T1P1,Light of the World - Selected Tablets of Abdul-baha
21," The tree is the Tree of Life, and the fruit that of the Divine Lote-Tree"," He is the All-Glorious. O friends! How blessed, how favoured, how fortunate are ye to have been born in such a cycle and dispensation and to live in such an age and century, to have come upon such a wellspring and bowed down before such a threshold, to have taken shelter beneath the shade of such a tree and partaken of such a fruit. The cycle is the Cycle of the Ancient Beauty, and the century that of the Greatest Name. The wellspring is the stream of the Law of God, and the threshold that of the Abhá Beauty. The tree is the Tree of Life, and the fruit that of the Divine Lote-Tree. Blessed are they that attain thereunto! Fortunate are they that enter therein! Gladdened are they that draw nigh unto it! And happy are they that abide under its shade! All praise be to God, the Lord of the worlds. Convey my warmest Abhá greetings to all the friends….
",T1P1,Light of the World - Selected Tablets of Abdul-baha
22," Blessed are they that attain thereunto! Fortunate are they that enter therein! Gladdened are they that draw nigh unto it! And happy are they that abide under its shade! All praise be to God, the Lord of the worlds"," He is the All-Glorious. O friends! How blessed, how favoured, how fortunate are ye to have been born in such a cycle and dispensation and to live in such an age and century, to have come upon such a wellspring and bowed down before such a threshold, to have taken shelter beneath the shade of such a tree and partaken of such a fruit. The cycle is the Cycle of the Ancient Beauty, and the century that of the Greatest Name. The wellspring is the stream of the Law of God, and the threshold that of the Abhá Beauty. The tree is the Tree of Life, and the fruit that of the Divine Lote-Tree. Blessed are they that attain thereunto! Fortunate are they that enter therein! Gladdened are they that draw nigh unto it! And happy are they that abide under its shade! All praise be to God, the Lord of the worlds. Convey my warmest Abhá greetings to all the friends….
",T1P1,Light of the World - Selected Tablets of Abdul-baha
23, Convey my warmest Abhá greetings to all the friends…," He is the All-Glorious. O friends! How blessed, how favoured, how fortunate are ye to have been born in such a cycle and dispensation and to live in such an age and century, to have come upon such a wellspring and bowed down before such a threshold, to have taken shelter beneath the shade of such a tree and partaken of such a fruit. The cycle is the Cycle of the Ancient Beauty, and the century that of the Greatest Name. The wellspring is the stream of the Law of God, and the threshold that of the Abhá Beauty. The tree is the Tree of Life, and the fruit that of the Divine Lote-Tree. Blessed are they that attain thereunto! Fortunate are they that enter therein! Gladdened are they that draw nigh unto it! And happy are they that abide under its shade! All praise be to God, the Lord of the worlds. Convey my warmest Abhá greetings to all the friends….
",T1P1,Light of the World - Selected Tablets of Abdul-baha
24,He is God,"He is God. O thou seeker after truth! Behold the power and greatness of Bahá’u’lláh! Within a short span of time, He hath stirred up the East and the West, and raised aloft, in the midmost heart of the world, the banner of love and harmony, of unity and peace, of fellowship and conciliation, of truthfulness and rectitude. He hath freed from enmity and strife a great multitude of souls belonging to divers and opposing nations, to disparate and contending religions, and hath brought them under the sheltering canopy of fellowship, love, and unity.",T2P1,Light of the World - Selected Tablets of Abdul-baha
25," O thou seeker after truth! Behold the power and greatness of Bahá’u’lláh! Within a short span of time, He hath stirred up the East and the West, and raised aloft, in the midmost heart of the world, the banner of love and harmony, of unity and peace, of fellowship and conciliation, of truthfulness and rectitude","He is God. O thou seeker after truth! Behold the power and greatness of Bahá’u’lláh! Within a short span of time, He hath stirred up the East and the West, and raised aloft, in the midmost heart of the world, the banner of love and harmony, of unity and peace, of fellowship and conciliation, of truthfulness and rectitude. He hath freed from enmity and strife a great multitude of souls belonging to divers and opposing nations, to disparate and contending religions, and hath brought them under the sheltering canopy of fellowship, love, and unity.",T2P1,Light of the World - Selected Tablets of Abdul-baha
26," He hath freed from enmity and strife a great multitude of souls belonging to divers and opposing nations, to disparate and contending religions, and hath brought them under the sheltering canopy of fellowship, love, and unity","He is God. O thou seeker after truth! Behold the power and greatness of Bahá’u’lláh! Within a short span of time, He hath stirred up the East and the West, and raised aloft, in the midmost heart of the world, the banner of love and harmony, of unity and peace, of fellowship and conciliation, of truthfulness and rectitude. He hath freed from enmity and strife a great multitude of souls belonging to divers and opposing nations, to disparate and contending religions, and hath brought them under the sheltering canopy of fellowship, love, and unity.",T2P1,Light of the World - Selected Tablets of Abdul-baha
27,"What power this is, and what strength! What greater proof couldst thou desire? He hath brought East and West into close embrace","What power this is, and what strength! What greater proof couldst thou desire? He hath brought East and West into close embrace. Singly and alone, He hath withstood the world and uplifted His mighty Cause in the Most Great Prison. Though subjected to utter abasement, He hath crowned His loved ones with the diadem of everlasting glory. Were one to gaze with the eye of justice, this would be sufficient proof.",T2P2,Light of the World - Selected Tablets of Abdul-baha
28," Singly and alone, He hath withstood the world and uplifted His mighty Cause in the Most Great Prison","What power this is, and what strength! What greater proof couldst thou desire? He hath brought East and West into close embrace. Singly and alone, He hath withstood the world and uplifted His mighty Cause in the Most Great Prison. Though subjected to utter abasement, He hath crowned His loved ones with the diadem of everlasting glory. Were one to gaze with the eye of justice, this would be sufficient proof.",T2P2,Light of the World - Selected Tablets of Abdul-baha
29," Though subjected to utter abasement, He hath crowned His loved ones with the diadem of everlasting glory","What power this is, and what strength! What greater proof couldst thou desire? He hath brought East and West into close embrace. Singly and alone, He hath withstood the world and uplifted His mighty Cause in the Most Great Prison. Though subjected to utter abasement, He hath crowned His loved ones with the diadem of everlasting glory. Were one to gaze with the eye of justice, this would be sufficient proof.",T2P2,Light of the World - Selected Tablets of Abdul-baha
30," Were one to gaze with the eye of justice, this would be sufficient proof","What power this is, and what strength! What greater proof couldst thou desire? He hath brought East and West into close embrace. Singly and alone, He hath withstood the world and uplifted His mighty Cause in the Most Great Prison. Though subjected to utter abasement, He hath crowned His loved ones with the diadem of everlasting glory. Were one to gaze with the eye of justice, this would be sufficient proof.",T2P2,Light of the World - Selected Tablets of Abdul-baha
31,Thou hast written concerning the cost of postage,"Thou hast written concerning the cost of postage. ‘Abdu’l-Bahá hath offered up his life for thee, how much more his earthly possessions! Upon thee be greetings and praise.
",T2P3,Light of the World - Selected Tablets of Abdul-baha
32," ‘Abdu’l-Bahá hath offered up his life for thee, how much more his earthly possessions! Upon thee be greetings and praise","Thou hast written concerning the cost of postage. ‘Abdu’l-Bahá hath offered up his life for thee, how much more his earthly possessions! Upon thee be greetings and praise.
",T2P3,Light of the World - Selected Tablets of Abdul-baha
33,God is the All-Glorious,"God is the All-Glorious. O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden. The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light. Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness. Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one. The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions. The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth. These blessings indeed compass you on every side.",T3P2,Light of the World - Selected Tablets of Abdul-baha
34," O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden","God is the All-Glorious. O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden. The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light. Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness. Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one. The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions. The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth. These blessings indeed compass you on every side.",T3P2,Light of the World - Selected Tablets of Abdul-baha
35," The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light","God is the All-Glorious. O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden. The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light. Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness. Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one. The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions. The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth. These blessings indeed compass you on every side.",T3P2,Light of the World - Selected Tablets of Abdul-baha
36," Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness","God is the All-Glorious. O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden. The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light. Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness. Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one. The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions. The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth. These blessings indeed compass you on every side.",T3P2,Light of the World - Selected Tablets of Abdul-baha
37," Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one","God is the All-Glorious. O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden. The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light. Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness. Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one. The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions. The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth. These blessings indeed compass you on every side.",T3P2,Light of the World - Selected Tablets of Abdul-baha
38," The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions","God is the All-Glorious. O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden. The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light. Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness. Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one. The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions. The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth. These blessings indeed compass you on every side.",T3P2,Light of the World - Selected Tablets of Abdul-baha
39," The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth","God is the All-Glorious. O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden. The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light. Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness. Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one. The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions. The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth. These blessings indeed compass you on every side.",T3P2,Light of the World - Selected Tablets of Abdul-baha
40, These blessings indeed compass you on every side,"God is the All-Glorious. O ye true friends and loved ones of God! The Candle shineth resplendent, and the century of the Abhá Beauty is even as a flowering rose-garden. The dawn of the Abhá Kingdom hath broken, and the stars of the celestial Concourse glow with light. Gentle breezes blow from the meads of the Lord, and sweet savours waft from the gardens of holiness. Heavenly strains from the Kingdom of glory are raised on every side, and the summons of the Company on high reacheth the ears of every lowly one. The Day-Star of divine bounty hath risen in all its splendour, and the Orb of God’s grace sheddeth its radiance upon all regions. The manifold bounties of the Most Great Name—may my life be offered up for His loved ones—are all-embracing, and the banquet table of the Lord is spread throughout the earth. These blessings indeed compass you on every side.",T3P2,Light of the World - Selected Tablets of Abdul-baha
41,"Behold, then, what a diadem of bounty adorneth your heads and what a kingly mantle attireth your beings","Behold, then, what a diadem of bounty adorneth your heads and what a kingly mantle attireth your beings. Consider what eyes of bounty watch over you and what glances of mercy are cast upon you. Wherefore, be not saddened by the cruelty of the peoples of the world or grieved by relentless trials. For all these befall you in the path of the Ancient Beauty; all these ye suffer for the sake of the Most Great Name. These tribulations are bountiful gifts, and these afflictions naught but manifold bestowals. This captivity is kingship, and this prison a lofty palace. This blame and condemnation is praise and commendation, and this chain a necklace of world-embracing sovereignty. These stocks and fetters are the adornment of the feet of every fortunate one, these bonds and shackles are the highest hope of the people of glory, and these blades and swords the ultimate desire of the lovers of the resplendent Beauty.",T3P3,Light of the World - Selected Tablets of Abdul-baha
