,Sentence,Text,Section,Book
10,"

For example, in the Qur’án the righteous are promised that they will be given to drink of the “choice sealed wine","2.We have unsealed the choice Wine with the fingers of might and power. ¶5

The consumption of wine and other intoxicants is prohibited in the Kitáb-i-Aqdas (see notes 144 and 170).

Reference to the use of “wine” in an allegorical sense—such as being the cause of spiritual ecstasy—is found, not only in the Revelation of Bahá’u’lláh, but in the Bible, in the Qur’án, and in ancient Hindu traditions.

For example, in the Qur’án the righteous are promised that they will be given to drink of the “choice sealed wine.” In His Tablets, Bahá’u’lláh identifies the “choice Wine” with His Revelation whose “musk-laden fragrance” has been wafted “upon all created things.” He states that He has “unsealed” this “Wine,” thereby disclosing spiritual truths that were hitherto unknown, and enabling those who quaff thereof to “discern the splendors of the light of divine unity” and to “grasp the essential purpose underlying the Scriptures of God.”

In one of His meditations, Bahá’u’lláh entreats God to supply the believers with “the choice Wine of Thy mercy, that it may cause them to be forgetful of anyone except Thee, and to arise to serve Thy Cause, and to be steadfast in their love for Thee.”
",N2,kitab-i-aqdas-notes
11,"” In His Tablets, Bahá’u’lláh identifies the “choice Wine” with His Revelation whose “musk-laden fragrance” has been wafted “upon all created things","2.We have unsealed the choice Wine with the fingers of might and power. ¶5

The consumption of wine and other intoxicants is prohibited in the Kitáb-i-Aqdas (see notes 144 and 170).

Reference to the use of “wine” in an allegorical sense—such as being the cause of spiritual ecstasy—is found, not only in the Revelation of Bahá’u’lláh, but in the Bible, in the Qur’án, and in ancient Hindu traditions.

For example, in the Qur’án the righteous are promised that they will be given to drink of the “choice sealed wine.” In His Tablets, Bahá’u’lláh identifies the “choice Wine” with His Revelation whose “musk-laden fragrance” has been wafted “upon all created things.” He states that He has “unsealed” this “Wine,” thereby disclosing spiritual truths that were hitherto unknown, and enabling those who quaff thereof to “discern the splendors of the light of divine unity” and to “grasp the essential purpose underlying the Scriptures of God.”

In one of His meditations, Bahá’u’lláh entreats God to supply the believers with “the choice Wine of Thy mercy, that it may cause them to be forgetful of anyone except Thee, and to arise to serve Thy Cause, and to be steadfast in their love for Thee.”
",N2,kitab-i-aqdas-notes
12,"” He states that He has “unsealed” this “Wine,” thereby disclosing spiritual truths that were hitherto unknown, and enabling those who quaff thereof to “discern the splendors of the light of divine unity” and to “grasp the essential purpose underlying the Scriptures of God","2.We have unsealed the choice Wine with the fingers of might and power. ¶5

The consumption of wine and other intoxicants is prohibited in the Kitáb-i-Aqdas (see notes 144 and 170).

Reference to the use of “wine” in an allegorical sense—such as being the cause of spiritual ecstasy—is found, not only in the Revelation of Bahá’u’lláh, but in the Bible, in the Qur’án, and in ancient Hindu traditions.

For example, in the Qur’án the righteous are promised that they will be given to drink of the “choice sealed wine.” In His Tablets, Bahá’u’lláh identifies the “choice Wine” with His Revelation whose “musk-laden fragrance” has been wafted “upon all created things.” He states that He has “unsealed” this “Wine,” thereby disclosing spiritual truths that were hitherto unknown, and enabling those who quaff thereof to “discern the splendors of the light of divine unity” and to “grasp the essential purpose underlying the Scriptures of God.”

In one of His meditations, Bahá’u’lláh entreats God to supply the believers with “the choice Wine of Thy mercy, that it may cause them to be forgetful of anyone except Thee, and to arise to serve Thy Cause, and to be steadfast in their love for Thee.”
",N2,kitab-i-aqdas-notes
13,"”

In one of His meditations, Bahá’u’lláh entreats God to supply the believers with “the choice Wine of Thy mercy, that it may cause them to be forgetful of anyone except Thee, and to arise to serve Thy Cause, and to be steadfast in their love for Thee","2.We have unsealed the choice Wine with the fingers of might and power. ¶5

The consumption of wine and other intoxicants is prohibited in the Kitáb-i-Aqdas (see notes 144 and 170).

Reference to the use of “wine” in an allegorical sense—such as being the cause of spiritual ecstasy—is found, not only in the Revelation of Bahá’u’lláh, but in the Bible, in the Qur’án, and in ancient Hindu traditions.

For example, in the Qur’án the righteous are promised that they will be given to drink of the “choice sealed wine.” In His Tablets, Bahá’u’lláh identifies the “choice Wine” with His Revelation whose “musk-laden fragrance” has been wafted “upon all created things.” He states that He has “unsealed” this “Wine,” thereby disclosing spiritual truths that were hitherto unknown, and enabling those who quaff thereof to “discern the splendors of the light of divine unity” and to “grasp the essential purpose underlying the Scriptures of God.”

In one of His meditations, Bahá’u’lláh entreats God to supply the believers with “the choice Wine of Thy mercy, that it may cause them to be forgetful of anyone except Thee, and to arise to serve Thy Cause, and to be steadfast in their love for Thee.”
",N2,kitab-i-aqdas-notes
14,"”
","2.We have unsealed the choice Wine with the fingers of might and power. ¶5

The consumption of wine and other intoxicants is prohibited in the Kitáb-i-Aqdas (see notes 144 and 170).

Reference to the use of “wine” in an allegorical sense—such as being the cause of spiritual ecstasy—is found, not only in the Revelation of Bahá’u’lláh, but in the Bible, in the Qur’án, and in ancient Hindu traditions.

For example, in the Qur’án the righteous are promised that they will be given to drink of the “choice sealed wine.” In His Tablets, Bahá’u’lláh identifies the “choice Wine” with His Revelation whose “musk-laden fragrance” has been wafted “upon all created things.” He states that He has “unsealed” this “Wine,” thereby disclosing spiritual truths that were hitherto unknown, and enabling those who quaff thereof to “discern the splendors of the light of divine unity” and to “grasp the essential purpose underlying the Scriptures of God.”

In one of His meditations, Bahá’u’lláh entreats God to supply the believers with “the choice Wine of Thy mercy, that it may cause them to be forgetful of anyone except Thee, and to arise to serve Thy Cause, and to be steadfast in their love for Thee.”
",N2,kitab-i-aqdas-notes
15,"We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
16," The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
17," To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
18,"”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93)","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
19," ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
20,"”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63)","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
21," The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
22,"

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
23, Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65),"3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
24," Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82","3.We have enjoined obligatory prayer upon you ¶6

In Arabic, there are several words for prayer. The word “ṣalát,” which appears here in the original, refers to a particular category of prayers, the recitation of which at specific times of the day is enjoined on the believers. To differentiate this category of prayers from other kinds, the word has been translated as “obligatory prayer.”

Bahá’u’lláh states that “obligatory prayer and fasting occupy an exalted station in the sight of God” (Q&A 93). ‘Abdu’l‑Bahá affirms that such prayers are “conducive to humility and submissiveness, to setting one’s face towards God and expressing devotion to Him,” and that through these prayers “man holdeth communion with God, seeketh to draw near unto Him, converseth with the true Beloved of his heart, and attaineth spiritual stations.”

The Obligatory Prayer (see note 9) referred to in this verse has been superseded by the three Obligatory Prayers later revealed by Bahá’u’lláh (Q&A 63). The texts of the three prayers currently in use, together with instructions regarding their recital, are to be found in this volume in Some Texts Supplementary to the Kitáb-i-Aqdas.

A number of the items in Questions and Answers deal with aspects of the three new Obligatory Prayers. Bahá’u’lláh clarifies that the individual is permitted to choose any one of the three Obligatory Prayers (Q&A 65). Other provisions are elucidated in Questions and Answers, numbers 66, 67, 81, and 82.

The details of the law concerning obligatory prayer are summarized in section IV.A.1.–17. of the Synopsis and Codification.
",N3,kitab-i-aqdas-notes
